accuracy;accuracy_balanced;alpha;brier_score;cons_alpha;distribution;dmu;ds;est_alpha;estimator;log_loss;mae;mean_poster;precision;random_state;recall;rmse;roc
0,8399;0,7678;0,25;0,12003;0,21616999999999997;laplace;2;1;0,21425999999999998;baseline_dedpul;0,94476;0,03348;0,20586999999999997;0,70257;1;0,6236;0,058070000000000004;0,85926
0,8181;0,69713;0,25;0,1243;0,21616999999999997;laplace;2;1;0,06168;e1_en;1,2904799999999998;0,04929;0,17365999999999998;0,71348;1;0,4552;0,08044;0,85934
0,8449;0,78913;0,25;0,12002;0,21616999999999997;laplace;2;1;0,25742;e3_en;0,4587;0,07338;0,2696;0,69455;1;0,6776;0,08887;0,8616799999999999
0,8429;0,78127;0,25;0,11939000000000001;0,21616999999999997;laplace;2;1;0,23800000000000002;em_en;0,5927600000000001;0,06009;0,25285;0,6967399999999999;1;0,6579999999999999;0,07737000000000001;0,8616299999999999
0,8398;0,76853;0,25;0,11909000000000002;0,21616999999999997;laplace;2;1;0,22476999999999997;dedpul_poster;0,47189;0,03673;0,21616;0,70116;1;0,626;0,056620000000000004;0,85926
0,845;0,78933;0,25;0,11896;0,21616999999999997;laplace;2;1;0,26061;dedpul_GMM_poster;0,86964;0,0285;0,21618;0,69467;1;0,6779999999999999;0,05541;0,86035
0,8436;0,78547;0,25;0,11904;0,21616999999999997;laplace;2;1;0,20783000000000001;dedpul_hist_poster;0,9808100000000001;0,03696;0,21616;0,69419;1;0,6692;0,05791;0,85895
0,8392;0,7612;0,25;0,12032000000000001;0,21616999999999997;laplace;2;1;0,20205;dedpul_no_heur_poster;0,7288100000000001;0,040060000000000005;0,21616;0,7090000000000001;1;0,6052;0,06512000000000001;0,8612200000000001
0,8398;0,76773;0,25;0,11984000000000002;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;0,50616;0,033960000000000004;0,20774;0,70225;1;0,6236;0,05765;0,85926
0,8409;0,77193;0,25;0,11907000000000001;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,77949;0,04882;0,23735;0,70102;1;0,634;0,06767999999999999;0,8610700000000001
0,8409;0,77193;0,25;0,11907000000000001;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,77949;0,04882;0,23735;0,70102;1;0,634;0,06767999999999999;0,8610700000000001
0,8409;0,77193;0,25;0,11907000000000001;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,77949;0,04882;0,23735;0,70102;1;0,634;0,06767999999999999;0,8610700000000001
;;0,25;;0,21616999999999997;laplace;2;1;0,0;tice_0;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;-0,0;tice_1;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;2e-05;tice_2;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;1e-05;tice_3;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,11714000000000001;tice_4;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,14093;tice_5;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,14165;tice_6;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,1567;tice_7;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,16091;tice_8;;;;;1;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,1791;tice+ntc;;;;;1;;;
0,8314;0,77773;0,25;0,12364000000000001;0,21616999999999997;laplace;2;1;0,24788000000000002;dedpul;0,645;0,04434;0,24789;0,6603600000000001;2;0,6704;0,0705;0,8568600000000001
0,8301;0,77993;0,25;0,12347000000000001;0,21616999999999997;laplace;2;1;0,23110999999999998;dedpul_GMM;1,1586100000000001;0,03451;0,23112;0,65422;2;0,6796;0,062220000000000004;0,8527
0,8304;0,7633300000000001;0,25;0,12403;0,21616999999999997;laplace;2;1;0,23351999999999998;dedpul_hist;0,7965800000000001;0,040839999999999994;0,23353000000000002;0,67165;2;0,6292;0,07159;0,85183
0,8298;0,7804;0,25;0,12855999999999998;0,21616999999999997;laplace;2;1;0,3267;dedpul_no_heur;0,47402;0,11324000000000001;0,32671;0,65287;2;0,6816;0,1261;0,85761
0,8293;0,7866;0,25;0,13301;0,21616999999999997;laplace;2;1;0,36985;baseline_dedpul;0,60487;0,12465999999999999;0,3398;0,64615;2;0,7012;0,1477;0,85705
0,8056;0,6710699999999999;0,25;0,12875;0,21616999999999997;laplace;2;1;0,07593;e1_en;1,1199700000000001;0,053689999999999995;0,18195;0,6912;2;0,402;0,08868;0,8540399999999999
0,8190000000000001;0,79787;0,25;0,13953;0,21616999999999997;laplace;2;1;0,34985;e3_en;0,49336;0,14693;0,35286;0,6117199999999999;2;0,7556;0,17715;0,85764
0,8304;0,7548;0,25;0,12511;0,21616999999999997;laplace;2;1;0,22;em_en;0,7083;0,06959;0,25017;0,68157;2;0,6036;0,09473;0,85708
0,8313;0,77287;0,25;0,12487000000000001;0,21616999999999997;laplace;2;1;0,16049000000000002;dedpul_poster;1,18343;0,03327;0,21616;0,66478;2;0,6559999999999999;0,06274;0,85219
0,8314;0,77773;0,25;0,12403;0,21616999999999997;laplace;2;1;0,18535;dedpul_GMM_poster;1,17858;0,02922;0,21618;0,6603600000000001;2;0,6704;0,05855;0,85235
0,8304;0,7633300000000001;0,25;0,12509;0,21616999999999997;laplace;2;1;0,20345;dedpul_hist_poster;0,8341;0,03767;0,21616999999999997;0,67165;2;0,6292;0,06967000000000001;0,85183
0,8317;0,77047;0,25;0,12566;0,21616999999999997;laplace;2;1;0,15975;dedpul_no_heur_poster;1,1961600000000001;0,03576;0,21616999999999997;0,66859;2;0,648;0,06417;0,8524200000000001
0,8313;0,7758;0,25;0,12387000000000001;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;1,14255;0,03801;0,23399999999999999;0,66189;2;0,6648;0,06448999999999999;0,8529899999999999
0,8292;0,75107;0,25;0,12502;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,71134;0,0681;0,24775;0,68148;2;0,5948;0,09326;0,85729
0,8292;0,75107;0,25;0,12502;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,71134;0,0681;0,24775;0,68148;2;0,5948;0,09326;0,85729
0,8292;0,75107;0,25;0,12502;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,71134;0,0681;0,24775;0,68148;2;0,5948;0,09326;0,85729
;;0,25;;0,21616999999999997;laplace;2;1;0,00999;tice_0;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;1e-05;tice_1;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;1e-05;tice_2;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;-1e-05;tice_3;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,16535;tice_4;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,14622000000000002;tice_5;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,1724;tice_6;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,19322;tice_7;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,14374;tice_8;;;;;2;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,17774;tice+ntc;;;;;2;;;
0,8327;0,74833;0,25;0,12242;0,21616999999999997;laplace;2;1;0,21364;dedpul;1,12911;0,0353;0,21365;0,6996600000000001;3;0,5796;0,06307;0,8529899999999999
0,8343;0,7546;0,25;0,12282;0,21616999999999997;laplace;2;1;0,19972;dedpul_GMM;1,3430799999999998;0,03153;0,19972;0,6976100000000001;3;0,5952;0,05852;0,8492200000000001
0,836;0,7604;0,25;0,12192;0,21616999999999997;laplace;2;1;0,22938000000000003;dedpul_hist;0,75971;0,04552;0,22938000000000003;0,69671;3;0,6092;0,06898;0,8474799999999999
0,8308;0,7421300000000001;0,25;0,12315999999999999;0,21616999999999997;laplace;2;1;0,17300000000000001;dedpul_no_heur;0,87035;0,04155;0,21022;0,7004;3;0,5648;0,07098;0,8551700000000001
0,8356;0,79013;0,25;0,1412;0,21616999999999997;laplace;2;1;0,41229;baseline_dedpul;0,6341899999999999;0,1565;0,36791;0,6621199999999999;3;0,6992;0,18761;0,85559
0,8019;0,64473;0,25;0,13135;0,21616999999999997;laplace;2;1;0,04629;e1_en;1,2719799999999999;0,06094;0,16089;0,7290399999999999;3;0,3304;0,10536;0,85154
0,8393;0,77927;0,25;0,13029000000000002;0,21616999999999997;laplace;2;1;0,28553;e3_en;0,47681999999999997;0,12064000000000001;0,30629;0,68581;3;0,6592;0,1435;0,85577
0,8285;0,73127;0,25;0,12455999999999999;0,21616999999999997;laplace;2;1;0,203;em_en;0,67189;0,07597999999999999;0,24047;0,7066899999999999;3;0,5368;0,09788999999999999;0,85534
0,8336;0,75053;0,25;0,1223;0,21616999999999997;laplace;2;1;0,21941999999999998;dedpul_poster;1,11639;0,035910000000000004;0,21616;0,70038;3;0,5844;0,06331;0,85326
0,8394;0,77813;0,25;0,12197000000000001;0,21616999999999997;laplace;2;1;0,24784;dedpul_GMM_poster;1,3193;0,0341;0,21616;0,6875;3;0,6556;0,058929999999999996;0,8498
0,836;0,7604;0,25;0,12243;0,21616999999999997;laplace;2;1;0,2101;dedpul_hist_poster;0,76325;0,04032;0,21616;0,69671;3;0,6092;0,06534;0,8474799999999999
0,8312;0,74307;0,25;0,12268;0,21616999999999997;laplace;2;1;0,18273;dedpul_no_heur_poster;0,80925;0,043680000000000004;0,21616;0,7007899999999999;3;0,5668;0,07064;0,85526
0,833;0,74933;0,25;0,12236;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;1,12001;0,03556;0,21474000000000001;0,69952;3;0,5820000000000001;0,06315;0,8532700000000001
0,8305;0,73927;0,25;0,12483;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,6168;0,08195;0,25025;0,70339;3;0,5568;0,10309000000000001;0,85557
0,8305;0,73927;0,25;0,12483;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,6168;0,08195;0,25025;0,70339;3;0,5568;0,10309000000000001;0,85557
0,8305;0,73927;0,25;0,12483;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,6168;0,08195;0,25025;0,70339;3;0,5568;0,10309000000000001;0,85557
;;0,25;;0,21616999999999997;laplace;2;1;-1e-05;tice_0;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;-1e-05;tice_1;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;2e-05;tice_2;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;2,9999999999999997e-05;tice_3;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,09632;tice_4;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,13756;tice_5;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,10762000000000001;tice_6;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,12844;tice_7;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,40914;tice_8;;;;;3;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,4442;tice+ntc;;;;;3;;;
0,8235;0,7276699999999999;0,25;0,13318;0,21616999999999997;laplace;2;1;0,15766;dedpul;1,8287900000000001;0,06333;0,15766;0,68895;4;0,536;0,1115;0,83591
0,8183;0,70553;0,25;0,13674;0,21616999999999997;laplace;2;1;0,14717;dedpul_GMM;1,90093;0,07221;0,14718;0,69889;4;0,48;0,12594;0,8327100000000001
0,7931;0,63073;0,25;0,14151;0,21616999999999997;laplace;2;1;0,13907;dedpul_hist;1,40236;0,08023;0,13907;0,69609;4;0,306;0,14415999999999998;0,8469899999999999
0,8307;0,75167;0,25;0,13313;0,21616999999999997;laplace;2;1;0,32974000000000003;dedpul_no_heur;0,4968;0,13404000000000002;0,32975;0,68672;4;0,5936;0,1553;0,8586799999999999
0,8290000000000001;0,7441300000000001;0,25;0,12233;0,21616999999999997;laplace;2;1;0,30756;baseline_dedpul;0,58322;0,06321;0,24395999999999998;0,68972;4;0,5744;0,08401;0,85613
0,7686;0,56187;0,25;0,14148;0,21616999999999997;laplace;2;1;0,0266;e1_en;1,19146;0,0874;0,13347;0,66727;4;0,1484;0,14387;0,8542
0,8233;0,7282;0,25;0,13068;0,21616999999999997;laplace;2;1;0,26652;e3_en;0,4789;0,12237;0,28469;0,68728;4;0,5379999999999999;0,14045;0,8586799999999999
0,7879999999999999;0,61773;0,25;0,13009;0,21616999999999997;laplace;2;1;0,13699999999999998;em_en;0,78099;0,07202;0,18567999999999998;0,68887;4;0,2772;0,11062999999999999;0,8582299999999999
0,8277;0,7402;0,25;0,12312000000000001;0,21616999999999997;laplace;2;1;0,27508;dedpul_poster;0,61356;0,04922;0,21616;0,6896;4;0,5652;0,07642;0,85606
0,825;0,73347;0,25;0,12370999999999999;0,21616999999999997;laplace;2;1;0,38404;dedpul_GMM_poster;0,47700000000000004;0,04376;0,21616999999999997;0,6873100000000001;4;0,5504;0,07088;0,8440700000000001
0,8155;0,6962;0,25;0,13004000000000002;0,21616999999999997;laplace;2;1;0,23221999999999998;dedpul_hist_poster;0,44861;0,08817;0,21616;0,70055;4;0,4576;0,12082999999999999;0,8513799999999999
0,8261;0,73647;0,25;0,12565;0,21616999999999997;laplace;2;1;0,19605999999999998;dedpul_no_heur_poster;0,65708;0,06047;0,21616999999999997;0,6879;4;0,5572;0,09175;0,8588100000000001
0,8245;0,73207;0,25;0,12894;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;1,1497;0,04949;0,17263;0,68709;4;0,5472;0,09293;0,8535
0,8126;0,68613;0,25;0,12775999999999998;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,56201;0,09614;0,24155;0,70325;4;0,4332;0,11738;0,8587799999999999
0,8126;0,68613;0,25;0,12775999999999998;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,56201;0,09614;0,24155;0,70325;4;0,4332;0,11738;0,8587799999999999
0,8126;0,68613;0,25;0,12775999999999998;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,56201;0,09614;0,24155;0,70325;4;0,4332;0,11738;0,8587799999999999
;;0,25;;0,21616999999999997;laplace;2;1;-2e-05;tice_0;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;-1e-05;tice_1;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,0;tice_2;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,0;tice_3;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,07819;tice_4;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,07795;tice_5;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,061739999999999996;tice_6;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,09169;tice_7;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,12097999999999999;tice_8;;;;;4;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,15554;tice+ntc;;;;;4;;;
0,8378;0,76653;0,25;0,12084;0,21616999999999997;laplace;2;1;0,22908;dedpul;1,24429;0,04238;0,22909000000000002;0,69581;5;0,624;0,07055;0,8563799999999999
0,8388;0,77787;0,25;0,12019;0,21616999999999997;laplace;2;1;0,23273000000000002;dedpul_GMM;1,03577;0,04149;0,23274;0,68562;5;0,6559999999999999;0,06717999999999999;0,8588399999999999
0,8402;0,7884;0,25;0,11914000000000001;0,21616999999999997;laplace;2;1;0,23174;dedpul_hist;1,00683;0,03721;0,23175;0,67883;5;0,6848;0,06191;0,8571700000000001
0,838;0,76707;0,25;0,12052;0,21616999999999997;laplace;2;1;0,248;dedpul_no_heur;0,6715300000000001;0,05844;0,26103000000000004;0,6959;5;0,6252;0,08481;0,86095
0,8379;0,76727;0,25;0,12095;0,21616999999999997;laplace;2;1;0,28352;baseline_dedpul;1,1403;0,04805;0,2487;0,69525;5;0,626;0,07817;0,8581
0,8285;0,733;0,25;0,12303;0,21616999999999997;laplace;2;1;0,0781;e1_en;1,34592;0,049819999999999996;0,1898;0,7039;5;0,542;0,08014;0,8543799999999999
0,8396;0,7964;0,25;0,12243;0,21616999999999997;laplace;2;1;0,28262;e3_en;0,4625;0,08541;0,29357;0,6688;5;0,71;0,10977999999999999;0,8607600000000001
0,8388;0,77507;0,25;0,11980999999999999;0,21616999999999997;laplace;2;1;0,201;em_en;0,8386899999999999;0,04317;0,23476;0,68894;5;0,6476;0,07362;0,86026
0,8373;0,76527;0,25;0,12169;0,21616999999999997;laplace;2;1;0,18978;dedpul_poster;1,30447;0,044180000000000004;0,21616999999999997;0,69548;5;0,6212;0,07224;0,85539
0,8388;0,77507;0,25;0,12104000000000001;0,21616999999999997;laplace;2;1;0,18218;dedpul_GMM_poster;1,31726;0,0422;0,21616999999999997;0,68894;5;0,6476;0,0676;0,85431
0,8402;0,7884;0,25;0,11988;0,21616999999999997;laplace;2;1;0,19827999999999998;dedpul_hist_poster;1,01309;0,0352;0,21616999999999997;0,67883;5;0,6848;0,06092;0,8571700000000001
0,8366;0,7633300000000001;0,25;0,12197999999999999;0,21616999999999997;laplace;2;1;0,16672;dedpul_no_heur_poster;1,01664;0,04652;0,21616999999999997;0,69522;5;0,6168;0,07628;0,8593799999999999
0,8377;0,7662;0,25;0,12104000000000001;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;1,26078;0,04249;0,22473;0,69585;5;0,6232;0,07046000000000001;0,85614
0,8388;0,7776;0,25;0,11975999999999999;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,75339;0,046669999999999996;0,24379;0,68593;5;0,6552;0,07718;0,8607100000000001
0,8388;0,7776;0,25;0,11975999999999999;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,75339;0,046669999999999996;0,24379;0,68593;5;0,6552;0,07718;0,8607100000000001
0,8388;0,7776;0,25;0,11975999999999999;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,75339;0,046669999999999996;0,24379;0,68593;5;0,6552;0,07718;0,8607100000000001
;;0,25;;0,21616999999999997;laplace;2;1;1e-05;tice_0;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,00047000000000000004;tice_1;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;-0,0;tice_2;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,0;tice_3;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,12649000000000002;tice_4;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,14826;tice_5;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,18783;tice_6;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,20478;tice_7;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,19898;tice_8;;;;;5;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,21831;tice+ntc;;;;;5;;;
0,8297;0,743;0,25;0,12072999999999999;0,21616999999999997;laplace;2;1;0,19960999999999998;dedpul;1,36533;0,026160000000000003;0,19962;0,6943;6;0,5696;0,04895;0,8548100000000001
0,8311;0,747;0,25;0,12125;0,21616999999999997;laplace;2;1;0,20364000000000002;dedpul_GMM;1,5235299999999998;0,02806;0,20364000000000002;0,69467;6;0,5788;0,052879999999999996;0,84925
0,8352;0,76467;0,25;0,12069;0,21616999999999997;laplace;2;1;0,20284000000000002;dedpul_hist;1,45995;0,028980000000000002;0,20285;0,688;6;0,6236;0,05198;0,84969
0,8386;0,79333;0,25;0,12933;0,21616999999999997;laplace;2;1;0,313;dedpul_no_heur;0,50322;0,1146;0,32282;0,66857;6;0,7028;0,13846;0,8615799999999999
0,8346;0,8072;0,25;0,12044;0,21616999999999997;laplace;2;1;0,36844;baseline_dedpul;0,46301000000000003;0,0741;0,29136999999999996;0,6450600000000001;6;0,7524;0,08436;0,86119
0,8029999999999999;0,65747;0,25;0,12886;0,21616999999999997;laplace;2;1;0,06145;e1_en;1,2819200000000002;0,062189999999999995;0,16342;0,70353;6;0,3664;0,10088;0,85664
0,8373;0,77353;0,25;0,12219000000000001;0,21616999999999997;laplace;2;1;0,26678;e3_en;0,44716999999999996;0,08331000000000001;0,27302;0,68519;6;0,6459999999999999;0,09587000000000001;0,8615700000000001
0,8336;0,75627;0,25;0,12114000000000001;0,21616999999999997;laplace;2;1;0,233;em_en;0,59406;0,061360000000000005;0,24283000000000002;0,69245;6;0,6016;0,07815;0,86145
0,8385;0,77727;0,25;0,11964000000000001;0,21616999999999997;laplace;2;1;0,25740999999999997;dedpul_poster;1,3367;0,022000000000000002;0,21616999999999997;0,6852199999999999;6;0,6548;0,04143;0,8548399999999999
0,8324;0,75133;0,25;0,12039000000000001;0,21616999999999997;laplace;2;1;0,24927;dedpul_GMM_poster;1,33604;0,0275;0,21616;0,69416;6;0,5892;0,04761;0,85469
0,8352;0,76467;0,25;0,11987;0,21616999999999997;laplace;2;1;0,24351;dedpul_hist_poster;0,45123;0,03036;0,21616;0,688;6;0,6236;0,04845;0,84969
0,8225;0,7204699999999999;0,25;0,12199000000000002;0,21616999999999997;laplace;2;1;0,16677;dedpul_no_heur_poster;0,7469600000000001;0,04495;0,21616999999999997;0,69521;6;0,5164;0,07117000000000001;0,86118
0,8309;0,74633;0,25;0,12027;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;1,35994;0,02355;0,20426;0,69475;6;0,5772;0,04545;0,85469
0,8301;0,74473;0,25;0,1211;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,6924600000000001;0,05365;0,23062;0,69357;6;0,574;0,07291;0,86115
0,8301;0,74473;0,25;0,1211;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,6924600000000001;0,05365;0,23062;0,69357;6;0,574;0,07291;0,86115
0,8301;0,74473;0,25;0,1211;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,6924600000000001;0,05365;0,23062;0,69357;6;0,574;0,07291;0,86115
;;0,25;;0,21616999999999997;laplace;2;1;-0,0;tice_0;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;2e-05;tice_1;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;-2e-05;tice_2;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;-0,0;tice_3;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,08666;tice_4;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,11524000000000001;tice_5;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,10417;tice_6;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,13324;tice_7;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,06922;tice_8;;;;;6;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,10297;tice+ntc;;;;;6;;;
0,8385;0,7734;0,25;0,12035;0,21616999999999997;laplace;2;1;0,22424000000000002;dedpul;1,10578;0,04214;0,22424000000000002;0,68983;7;0,6432;0,07264;0,86187
0,8420000000000001;0,7948;0,25;0,1199;0,21616999999999997;laplace;2;1;0,22566;dedpul_GMM;1,2688;0,03845;0,22566999999999998;0,67816;7;0,7004;0,07101;0,8585
0,8416;0,78733;0,25;0,11986;0,21616999999999997;laplace;2;1;0,21866;dedpul_hist;0,93821;0,03827;0,21866999999999998;0,68483;7;0,6788;0,06967999999999999;0,8618
0,8384;0,77307;0,25;0,12217;0,21616999999999997;laplace;2;1;0,282;dedpul_no_heur;0,5182399999999999;0,0902;0,29648;0,68986;7;0,6424;0,11273;0,8664200000000001
0,8391;0,77513;0,25;0,12015999999999999;0,21616999999999997;laplace;2;1;0,28231999999999996;baseline_dedpul;0,99077;0,04746;0,24719000000000002;0,68998;7;0,6472;0,08277000000000001;0,8636
0,8229;0,71713;0,25;0,12377;0,21616999999999997;laplace;2;1;0,07912999999999999;e1_en;1,24625;0,05016;0,18613;0,7026100000000001;7;0,5056;0,07907;0,8583799999999999
0,8416;0,79467;0,25;0,12088;0,21616999999999997;laplace;2;1;0,27469;e3_en;0,44658000000000003;0,07848;0,28195;0,67697;7;0,7008;0,10377;0,8664200000000001
0,8421;0,7920699999999999;0,25;0,12029000000000001;0,21616999999999997;laplace;2;1;0,263;em_en;0,4944;0,06956;0,27139;0,68137;7;0,6920000000000001;0,09683;0,8664200000000001
0,8386;0,77293;0,25;0,12090999999999999;0,21616999999999997;laplace;2;1;0,2016;dedpul_poster;1,3152700000000002;0,04204;0,21616999999999997;0,6907800000000001;7;0,6416;0,07229;0,8571200000000001
0,8398;0,7776;0,25;0,12025999999999999;0,21616999999999997;laplace;2;1;0,19221;dedpul_GMM_poster;1,32332;0,03733;0,21616;0,6896100000000001;7;0,6532;0,06827000000000001;0,85687
0,8416;0,78733;0,25;0,12005;0,21616999999999997;laplace;2;1;0,21325999999999998;dedpul_hist_poster;0,9433299999999999;0,03855;0,21616;0,68483;7;0,6788;0,06972;0,8618
0,8383;0,7698;0,25;0,12138;0,21616999999999997;laplace;2;1;0,17527;dedpul_no_heur_poster;0,86598;0,04206;0,21616999999999997;0,6935600000000001;7;0,6328;0,07487;0,8649700000000001
0,8386;0,7732;0,25;0,12053;0,21616999999999997;laplace;2;1;0,21616999999999997;baseline_dedpul_poster;1,12034;0,042069999999999996;0,22128;0,6904600000000001;7;0,6424;0,07232000000000001;0,86164
0,8387;0,77393;0,25;0,11945;0,21616999999999997;laplace;2;1;0,21616999999999997;e1_en_poster;0,79303;0,04768;0,23917;0,68994;7;0,6444;0,07735;0,8650200000000001
0,8387;0,77393;0,25;0,11945;0,21616999999999997;laplace;2;1;0,21616999999999997;e3_en_poster;0,79303;0,04768;0,23917;0,68994;7;0,6444;0,07735;0,8650200000000001
0,8387;0,77393;0,25;0,11945;0,21616999999999997;laplace;2;1;0,21616999999999997;em_en_poster;0,79303;0,04768;0,23917;0,68994;7;0,6444;0,07735;0,8650200000000001
;;0,25;;0,21616999999999997;laplace;2;1;-2e-05;tice_0;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,0;tice_1;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;1e-05;tice_2;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,0;tice_3;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,11349000000000001;tice_4;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,13912;tice_5;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,14089000000000002;tice_6;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,15947999999999998;tice_7;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,11024;tice_8;;;;;7;;;
;;0,25;;0,21616999999999997;laplace;2;1;0,13446;tice+ntc;;;;;7;;;
0,8425;0,7974;0,25;0,11972000000000001;0,21616999999999997;laplace;2;1;0,20331;dedpul;0,9724299999999999;0,03274;0,20332;0,67714;8;0,7072;0,05781;0,8643
0,8429;0,79247;0,25;0,1204;0,21616999999999997;laplace;2;1;0,19964;dedpul_GMM;1,49485;0,03698;0,19964;0,68367;8;0,6916;0,05973;0,8549100000000001
0,8428;0,77973;0,25;0,11855;0,21616999999999997;laplace;2;1;0,218;dedpul_hist;0,90335;0,03846;0,22078000000000003;0,69829;8;0,6536;0,05735;0,86203
0,8353;0,7482;0,25;0,12297000000000001;0,21616999999999997;laplace;2;1;0,13699999999999998;dedpul_no_heur;1,24976;0,04216;0,18550999999999998;0,71145;8;0,574;0,0718;0,86231
