accuracy;accuracy_balanced;alpha;brier_score;dataset;est_alpha;estimator;log_loss;mean_poster;n_mix;n_pos;precision;random_state;real_alpha;recall;roc
0,9481;0,5150100000000001;0,95;0,04258;bank;0,95;nnre_brier;0,16152;0,93706;42023;1000;0,95144;2;0,95;0,9962200000000001;0,8385
0,89023;0,77223;0,95;0,07289;bank;0,8554299999999999;dedpul;0,44043000000000004;0,85544;42023;1000;0,9795200000000001;3;0,95;0,9033399999999999;0,88633
0,88651;0,7761399999999999;0,95;0,0948;bank;0,8275600000000001;dedpul_GMM;1,02325;0,82757;42023;1000;0,98011;3;0,95;0,8987799999999999;0,88559
0,89023;0,77223;0,95;0,07917;bank;0,8466100000000001;dedpul_hist;0,55442;0,84662;42023;1000;0,9795200000000001;3;0,95;0,9033399999999999;0,88554
0,88982;0,77337;0,95;0,07372000000000001;bank;0,85409;dedpul_no_heur;0,44826000000000005;0,8541;42023;1000;0,97967;3;0,95;0,90276;0,8862200000000001
0,8734299999999999;0,7861600000000001;0,95;0,10722999999999999;bank;0,79852;baseline_dedpul;1,41418;0,80999;42023;1000;0,98182;3;0,95;0,8831200000000001;0,8856299999999999
0,81579;0,81106;0,95;0,16247;bank;0,56393;e1_en;3,46043;0,7218100000000001;42023;1000;0,98764;3;0,95;0,8163199999999999;0,87933
0,8991;0,75571;0,95;0,08336;bank;0,81065;e3_en;1,20694;0,83594;42023;1000;0,97731;3;0,95;0,9150299999999999;0,88554
0,93739;0,6221;0,95;0,04852;bank;0,91245;em_en;0,33526999999999996;0,91246;42023;1000;0,9620799999999999;3;0,95;0,9724200000000001;0,88625
0,95;0,5;0,95;0,04002;bank;0,9502700000000001;dedpul_poster;0,14322000000000001;0,95;42023;1000;0,95;3;0,95;1,0;0,88636
0,94981;0,50937;0,95;0,04005;bank;0,9520299999999999;dedpul_GMM_poster;0,1434;0,95001;42023;1000;0,9509;3;0,95;0,99875;0,8860100000000001
