accuracy;accuracy_balanced;alpha;balanced_brier_score;brier_score;dataset;est_alpha;estimator;log_loss;mean_poster;n_mix;n_pos;precision;random_state;real_alpha;recall;roc
0,98493;0,8542200000000001;0,95;;0,011909999999999999;landsat;0,95;e3_en;0,047060000000000005;0,95988;3783;1217;0,98492;7;0,95004;0,99944;0,9869399999999999
0,98493;0,8542200000000001;0,95;;0,011909999999999999;landsat;0,95;em_en;0,047060000000000005;0,95988;3783;1217;0,98492;7;0,95004;0,99944;0,9869399999999999
0,9902200000000001;0,91715;0,95;;0,007679999999999999;landsat;0,95615;dedpul;0,03025;0,95;3783;1217;0,9914299999999999;8;0,95004;0,9983299999999999;0,9933799999999999
0,9902200000000001;0,91715;0,95;;0,007679999999999999;landsat;0,95615;random_dedpul;0,03025;0,95;3783;1217;0,9914299999999999;8;0,95004;0,9983299999999999;0,9933799999999999
0,9902200000000001;0,91715;0,95;;0,007679999999999999;landsat;0,95615;baseline_dedpul;0,03025;0,95;3783;1217;0,9914299999999999;8;0,95004;0,9983299999999999;0,9933799999999999
0,9881;0,88346;0,95;;0,00902;landsat;0,95;e1_en;0,0336;0,95637;3783;1217;0,9879;8;0,95004;0,99972;0,99371
0,9881;0,88346;0,95;;0,00902;landsat;0,95;e3_en;0,0336;0,95637;3783;1217;0,9879;8;0,95004;0,99972;0,99371
0,9881;0,88346;0,95;;0,00902;landsat;0,95;em_en;0,0336;0,95637;3783;1217;0,9879;8;0,95004;0,99972;0,99371
0,9883700000000001;0,9061600000000001;0,95;;0,009309999999999999;landsat;0,95134;dedpul;0,03701;0,95;3783;1217;0,9903299999999999;9;0,95004;0,9975;0,99111
0,9883700000000001;0,9061600000000001;0,95;;0,009309999999999999;landsat;0,95134;random_dedpul;0,03701;0,95;3783;1217;0,9903299999999999;9;0,95004;0,9975;0,99111
0,9883700000000001;0,9061600000000001;0,95;;0,009309999999999999;landsat;0,95134;baseline_dedpul;0,03701;0,95;3783;1217;0,9903299999999999;9;0,95004;0,9975;0,99111
0,98625;0,86995;0,95;;0,01114;landsat;0,95;e1_en;0,042910000000000004;0,9597;3783;1217;0,98654;9;0,95004;0,9991700000000001;0,9909600000000001
0,98625;0,86995;0,95;;0,01114;landsat;0,95;e3_en;0,042910000000000004;0,9597;3783;1217;0,98654;9;0,95004;0,9991700000000001;0,9909600000000001
0,98625;0,86995;0,95;;0,01114;landsat;0,95;em_en;0,042910000000000004;0,9597;3783;1217;0,98654;9;0,95004;0,9991700000000001;0,9909600000000001
0,96475;0,9461700000000001;0,75;;0,02882;landsat;0,75244;dedpul;0,13997;0,75;4000;1000;0,9700799999999999;0;0,75;0,9833299999999999;0,98969
0,96475;0,9461700000000001;0,75;;0,02882;landsat;0,75244;random_dedpul;0,13997;0,75;4000;1000;0,9700799999999999;0;0,75;0,9833299999999999;0,98969
0,96475;0,9461700000000001;0,75;;0,02882;landsat;0,75244;baseline_dedpul;0,13997;0,75;4000;1000;0,9700799999999999;0;0,75;0,9833299999999999;0,98969
0,96025;0,9265;0,75;;0,03347;landsat;0,75;e1_en;0,12217;0,7841100000000001;4000;1000;0,95485;0;0,75;0,9940000000000001;0,9903299999999999
0,96025;0,9265;0,75;;0,03347;landsat;0,75;e3_en;0,12217;0,7841100000000001;4000;1000;0,95485;0;0,75;0,9940000000000001;0,9903299999999999
0,96025;0,9265;0,75;;0,03347;landsat;0,75;em_en;0,12217;0,7841100000000001;4000;1000;0,95485;0;0,75;0,9940000000000001;0,9903299999999999
0,96;0,9363299999999999;0,75;;0,03203;landsat;0,73727;dedpul;0,1385;0,75;4000;1000;0,96375;1;0,75;0,98367;0,98931
0,96;0,9363299999999999;0,75;;0,03203;landsat;0,73727;random_dedpul;0,1385;0,75;4000;1000;0,96375;1;0,75;0,98367;0,98931
0,96;0,9363299999999999;0,75;;0,03203;landsat;0,73727;baseline_dedpul;0,1385;0,75;4000;1000;0,96375;1;0,75;0,98367;0,98931
0,94775;0,9005;0,75;;0,038919999999999996;landsat;0,75;e1_en;0,13034;0,78809;4000;1000;0,9389700000000001;1;0,75;0,995;0,9898600000000001
0,94775;0,9005;0,75;;0,038919999999999996;landsat;0,75;e3_en;0,13034;0,78809;4000;1000;0,9389700000000001;1;0,75;0,995;0,9898600000000001
0,94775;0,9005;0,75;;0,038919999999999996;landsat;0,75;em_en;0,13034;0,78809;4000;1000;0,9389700000000001;1;0,75;0,995;0,9898600000000001
0,96575;0,9465;0,75;;0,02743;landsat;0,7479899999999999;dedpul;0,15145;0,75;4000;1000;0,9698100000000001;2;0,75;0,985;0,9885299999999999
0,96575;0,9465;0,75;;0,02743;landsat;0,7479899999999999;random_dedpul;0,15145;0,75;4000;1000;0,9698100000000001;2;0,75;0,985;0,9885299999999999
0,96575;0,9465;0,75;;0,02743;landsat;0,7479899999999999;baseline_dedpul;0,15145;0,75;4000;1000;0,9698100000000001;2;0,75;0,985;0,9885299999999999
0,96275;0,93217;0,75;;0,033089999999999994;landsat;0,75;e1_en;0,13115;0,78273;4000;1000;0,9585100000000001;2;0,75;0,9933299999999999;0,9888899999999999
0,96275;0,93217;0,75;;0,033089999999999994;landsat;0,75;e3_en;0,13115;0,78273;4000;1000;0,9585100000000001;2;0,75;0,9933299999999999;0,9888899999999999
0,96275;0,93217;0,75;;0,033089999999999994;landsat;0,75;em_en;0,13115;0,78273;4000;1000;0,9585100000000001;2;0,75;0,9933299999999999;0,9888899999999999
0,95875;0,9368299999999999;0,75;;0,03199;landsat;0,73416;dedpul;0,19468;0,75;4000;1000;0,96491;3;0,75;0,98067;0,98801
0,95875;0,9368299999999999;0,75;;0,03199;landsat;0,73416;random_dedpul;0,19468;0,75;4000;1000;0,96491;3;0,75;0,98067;0,98801
0,95875;0,9368299999999999;0,75;;0,03199;landsat;0,73416;baseline_dedpul;0,19468;0,75;4000;1000;0,96491;3;0,75;0,98067;0,98801
0,9555;0,9216700000000001;0,75;;0,035339999999999996;landsat;0,75;e1_en;0,16841;0,7743;4000;1000;0,95311;3;0,75;0,9893299999999999;0,98836
0,9555;0,9216700000000001;0,75;;0,035339999999999996;landsat;0,75;e3_en;0,16841;0,7743;4000;1000;0,95311;3;0,75;0,9893299999999999;0,98836
0,9555;0,9216700000000001;0,75;;0,035339999999999996;landsat;0,75;em_en;0,16841;0,7743;4000;1000;0,95311;3;0,75;0,9893299999999999;0,98836
0,9575;0,9353299999999999;0,75;;0,03306;landsat;0,72015;dedpul;0,19195;0,75;4000;1000;0,96424;4;0,75;0,97967;0,9864700000000001
0,9575;0,9353299999999999;0,75;;0,03306;landsat;0,72015;random_dedpul;0,19195;0,75;4000;1000;0,96424;4;0,75;0,97967;0,9864700000000001
0,9575;0,9353299999999999;0,75;;0,03306;landsat;0,72015;baseline_dedpul;0,19195;0,75;4000;1000;0,96424;4;0,75;0,97967;0,9864700000000001
0,9525;0,9106700000000001;0,75;;0,03809;landsat;0,75;e1_en;0,13372;0,7845;4000;1000;0,9451799999999999;4;0,75;0,9943299999999999;0,98741
0,9525;0,9106700000000001;0,75;;0,03809;landsat;0,75;e3_en;0,13372;0,7845;4000;1000;0,9451799999999999;4;0,75;0,9943299999999999;0,98741
0,9525;0,9106700000000001;0,75;;0,03809;landsat;0,75;em_en;0,13372;0,7845;4000;1000;0,9451799999999999;4;0,75;0,9943299999999999;0,98741
0,9605;0,9446700000000001;0,75;;0,03117;landsat;0,72318;dedpul;0,14092000000000002;0,7499899999999999;4000;1000;0,97115;5;0,75;0,9763299999999999;0,9876799999999999
0,9605;0,9446700000000001;0,75;;0,03117;landsat;0,72318;random_dedpul;0,14092000000000002;0,7499899999999999;4000;1000;0,97115;5;0,75;0,9763299999999999;0,9876799999999999
0,9605;0,9446700000000001;0,75;;0,03117;landsat;0,72318;baseline_dedpul;0,14092000000000002;0,7499899999999999;4000;1000;0,97115;5;0,75;0,9763299999999999;0,9876799999999999
0,95075;0,90817;0,75;;0,03768;landsat;0,75;e1_en;0,13255;0,78752;4000;1000;0,9439299999999999;5;0,75;0,9933299999999999;0,98814
0,95075;0,90817;0,75;;0,03768;landsat;0,75;e3_en;0,13255;0,78752;4000;1000;0,9439299999999999;5;0,75;0,9933299999999999;0,98814
0,95075;0,90817;0,75;;0,03768;landsat;0,75;em_en;0,13255;0,78752;4000;1000;0,9439299999999999;5;0,75;0,9933299999999999;0,98814
0,9615;0,9326700000000001;0,75;;0,03174;landsat;0,71713;dedpul;0,16965999999999998;0,75;4000;1000;0,9596299999999999;6;0,75;0,9903299999999999;0,98877
0,9615;0,9326700000000001;0,75;;0,03174;landsat;0,71713;random_dedpul;0,16965999999999998;0,75;4000;1000;0,9596299999999999;6;0,75;0,9903299999999999;0,98877
0,9615;0,9326700000000001;0,75;;0,03174;landsat;0,71713;baseline_dedpul;0,16965999999999998;0,75;4000;1000;0,9596299999999999;6;0,75;0,9903299999999999;0,98877
0,956;0,91833;0,75;;0,03553;landsat;0,75;e1_en;0,13998;0,78257;4000;1000;0,9499700000000001;6;0,75;0,99367;0,9892799999999999
0,956;0,91833;0,75;;0,03553;landsat;0,75;e3_en;0,13998;0,78257;4000;1000;0,9499700000000001;6;0,75;0,99367;0,9892799999999999
0,956;0,91833;0,75;;0,03553;landsat;0,75;em_en;0,13998;0,78257;4000;1000;0,9499700000000001;6;0,75;0,99367;0,9892799999999999
0,96225;0,9471700000000001;0,75;;0,03015;landsat;0,76062;dedpul;0,14835;0,7500100000000001;4000;1000;0,9724700000000001;7;0,75;0,9773299999999999;0,9877100000000001
0,96225;0,9471700000000001;0,75;;0,03015;landsat;0,76062;random_dedpul;0,14835;0,7500100000000001;4000;1000;0,9724700000000001;7;0,75;0,9773299999999999;0,9877100000000001
0,96225;0,9471700000000001;0,75;;0,03015;landsat;0,76062;baseline_dedpul;0,14835;0,7500100000000001;4000;1000;0,9724700000000001;7;0,75;0,9773299999999999;0,9877100000000001
0,9595;0,9256700000000001;0,75;;0,03503;landsat;0,75;e1_en;0,13521;0,7842399999999999;4000;1000;0,95452;7;0,75;0,9933299999999999;0,98849
0,9595;0,9256700000000001;0,75;;0,03503;landsat;0,75;e3_en;0,13521;0,7842399999999999;4000;1000;0,95452;7;0,75;0,9933299999999999;0,98849
0,9595;0,9256700000000001;0,75;;0,03503;landsat;0,75;em_en;0,13521;0,7842399999999999;4000;1000;0,95452;7;0,75;0,9933299999999999;0,98849
0,96325;0,9415;0,75;;0,028439999999999997;landsat;0,7750199999999999;dedpul;0,15975999999999999;0,7499899999999999;4000;1000;0,9666299999999999;8;0,75;0,985;0,9904799999999999
0,96325;0,9415;0,75;;0,028439999999999997;landsat;0,7750199999999999;random_dedpul;0,15975999999999999;0,7499899999999999;4000;1000;0,9666299999999999;8;0,75;0,985;0,9904799999999999
0,96325;0,9415;0,75;;0,028439999999999997;landsat;0,7750199999999999;baseline_dedpul;0,15975999999999999;0,7499899999999999;4000;1000;0,9666299999999999;8;0,75;0,985;0,9904799999999999
0,96075;0,9305;0,75;;0,03047;landsat;0,75;e1_en;0,14479;0,76703;4000;1000;0,95811;8;0,75;0,991;0,9907
0,96075;0,9305;0,75;;0,03047;landsat;0,75;e3_en;0,14479;0,76703;4000;1000;0,95811;8;0,75;0,991;0,9907
0,96075;0,9305;0,75;;0,03047;landsat;0,75;em_en;0,14479;0,76703;4000;1000;0,95811;8;0,75;0,991;0,9907
0,95975;0,9355;0,75;;0,02866;landsat;0,74876;dedpul;0,16197999999999999;0,75;4000;1000;0,9631299999999999;9;0,75;0,9840000000000001;0,9893799999999999
0,95975;0,9355;0,75;;0,02866;landsat;0,74876;random_dedpul;0,16197999999999999;0,75;4000;1000;0,9631299999999999;9;0,75;0,9840000000000001;0,9893799999999999
0,95975;0,9355;0,75;;0,02866;landsat;0,74876;baseline_dedpul;0,16197999999999999;0,75;4000;1000;0,9631299999999999;9;0,75;0,9840000000000001;0,9893799999999999
0,95875;0,92517;0,75;;0,03285;landsat;0,75;e1_en;0,13377;0,77942;4000;1000;0,95447;9;0,75;0,9923299999999999;0,98982
0,95875;0,92517;0,75;;0,03285;landsat;0,75;e3_en;0,13377;0,77942;4000;1000;0,95447;9;0,75;0,9923299999999999;0,98982
0,95875;0,92517;0,75;;0,03285;landsat;0,75;em_en;0,13377;0,77942;4000;1000;0,95447;9;0,75;0,9923299999999999;0,98982
0,9377;0,9377;0,5;;0,04595;landsat;0,47998;dedpul;0,21748;0,5000100000000001;4318;682;0,9366899999999999;0;0,5;0,93886;0,9843
0,9377;0,9377;0,5;;0,04595;landsat;0,47998;random_dedpul;0,21748;0,5000100000000001;4318;682;0,9366899999999999;0;0,5;0,93886;0,9843
0,9377;0,9377;0,5;;0,04595;landsat;0,47998;baseline_dedpul;0,21748;0,5000100000000001;4318;682;0,9366899999999999;0;0,5;0,93886;0,9843
0,9129200000000001;0,9129200000000001;0,5;;0,062060000000000004;landsat;0,5;e1_en;0,21018;0,57043;4318;682;0,8613700000000001;0;0,5;0,98425;0,98518
0,9129200000000001;0,9129200000000001;0,5;;0,062060000000000004;landsat;0,5;e3_en;0,21018;0,57043;4318;682;0,8613700000000001;0;0,5;0,98425;0,98518
0,9129200000000001;0,9129200000000001;0,5;;0,062060000000000004;landsat;0,5;em_en;0,21018;0,57043;4318;682;0,8613700000000001;0;0,5;0,98425;0,98518
0,9346899999999999;0,9346899999999999;0,5;;0,0491;landsat;0,49596999999999997;dedpul;0,26411;0,5;4318;682;0,9214200000000001;1;0,5;0,95044;0,98214
0,9346899999999999;0,9346899999999999;0,5;;0,0491;landsat;0,49596999999999997;random_dedpul;0,26411;0,5;4318;682;0,9214200000000001;1;0,5;0,95044;0,98214
0,9346899999999999;0,9346899999999999;0,5;;0,0491;landsat;0,49596999999999997;baseline_dedpul;0,26411;0,5;4318;682;0,9214200000000001;1;0,5;0,95044;0,98214
0,9191799999999999;0,9191799999999999;0,5;;0,06087000000000001;landsat;0,5;e1_en;0,2452;0,56355;4318;682;0,8749;1;0,5;0,9782299999999999;0,9826600000000001
0,9191799999999999;0,9191799999999999;0,5;;0,06087000000000001;landsat;0,5;e3_en;0,2452;0,56355;4318;682;0,8749;1;0,5;0,9782299999999999;0,9826600000000001
0,9191799999999999;0,9191799999999999;0,5;;0,06087000000000001;landsat;0,5;em_en;0,2452;0,56355;4318;682;0,8749;1;0,5;0,9782299999999999;0,9826600000000001
0,9349200000000001;0,9349200000000001;0,5;;0,04863;landsat;0,50366;dedpul;0,29446;0,5000100000000001;4318;682;0,9276;2;0,5;0,9434899999999999;0,9822299999999999
0,9349200000000001;0,9349200000000001;0,5;;0,04863;landsat;0,50366;random_dedpul;0,29446;0,5000100000000001;4318;682;0,9276;2;0,5;0,9434899999999999;0,9822299999999999
0,9349200000000001;0,9349200000000001;0,5;;0,04863;landsat;0,50366;baseline_dedpul;0,29446;0,5000100000000001;4318;682;0,9276;2;0,5;0,9434899999999999;0,9822299999999999
0,93214;0,93214;0,5;;0,05815;landsat;0,5;e1_en;0,23648000000000002;0,57077;4318;682;0,8987200000000001;2;0,5;0,97406;0,9830200000000001
0,93214;0,93214;0,5;;0,05815;landsat;0,5;e3_en;0,23648000000000002;0,57077;4318;682;0,8987200000000001;2;0,5;0,97406;0,9830200000000001
0,93214;0,93214;0,5;;0,05815;landsat;0,5;em_en;0,23648000000000002;0,57077;4318;682;0,8987200000000001;2;0,5;0,97406;0,9830200000000001
0,93747;0,93747;0,5;;0,045380000000000004;landsat;0,5072;dedpul;0,21800999999999998;0,5000100000000001;4318;682;0,94489;3;0,5;0,9291299999999999;0,98511
0,93747;0,93747;0,5;;0,045380000000000004;landsat;0,5072;random_dedpul;0,21800999999999998;0,5000100000000001;4318;682;0,94489;3;0,5;0,9291299999999999;0,98511
0,93747;0,93747;0,5;;0,045380000000000004;landsat;0,5072;baseline_dedpul;0,21800999999999998;0,5000100000000001;4318;682;0,94489;3;0,5;0,9291299999999999;0,98511
0,9305200000000001;0,9305200000000001;0,5;;0,053320000000000006;landsat;0,5;e1_en;0,20781999999999998;0,5542600000000001;4318;682;0,89536;3;0,5;0,9749899999999999;0,9858100000000001
0,9305200000000001;0,9305200000000001;0,5;;0,053320000000000006;landsat;0,5;e3_en;0,20781999999999998;0,5542600000000001;4318;682;0,89536;3;0,5;0,9749899999999999;0,9858100000000001
0,9305200000000001;0,9305200000000001;0,5;;0,053320000000000006;landsat;0,5;em_en;0,20781999999999998;0,5542600000000001;4318;682;0,89536;3;0,5;0,9749899999999999;0,9858100000000001
0,9284399999999999;0,9284399999999999;0,5;;0,051410000000000004;landsat;0,5108;dedpul;0,30762;0,5000100000000001;4318;682;0,93468;4;0,5;0,9212600000000001;0,9803799999999999
0,9284399999999999;0,9284399999999999;0,5;;0,051410000000000004;landsat;0,5108;random_dedpul;0,30762;0,5000100000000001;4318;682;0,93468;4;0,5;0,9212600000000001;0,9803799999999999
0,9284399999999999;0,9284399999999999;0,5;;0,051410000000000004;landsat;0,5108;baseline_dedpul;0,30762;0,5000100000000001;4318;682;0,93468;4;0,5;0,9212600000000001;0,9803799999999999
0,9252;0,9252;0,5;;0,06025;landsat;0,5;e1_en;0,24386999999999998;0,56405;4318;682;0,88539;4;0,5;0,9768399999999999;0,98151
0,9252;0,9252;0,5;;0,06025;landsat;0,5;e3_en;0,24386999999999998;0,56405;4318;682;0,88539;4;0,5;0,9768399999999999;0,98151
0,9252;0,9252;0,5;;0,06025;landsat;0,5;em_en;0,24386999999999998;0,56405;4318;682;0,88539;4;0,5;0,9768399999999999;0,98151
0,9360799999999999;0,9360799999999999;0,5;;0,04949;landsat;0,41973999999999995;dedpul;0,2588;0,5;4318;682;0,92391;5;0,5;0,95044;0,9818600000000001
0,9360799999999999;0,9360799999999999;0,5;;0,04949;landsat;0,41973999999999995;random_dedpul;0,2588;0,5;4318;682;0,92391;5;0,5;0,95044;0,9818600000000001
0,9360799999999999;0,9360799999999999;0,5;;0,04949;landsat;0,41973999999999995;baseline_dedpul;0,2588;0,5;4318;682;0,92391;5;0,5;0,95044;0,9818600000000001
0,9159299999999999;0,9159299999999999;0,5;;0,06093;landsat;0,5;e1_en;0,24961;0,55998;4318;682;0,86713;5;0,5;0,9824;0,98262
0,9159299999999999;0,9159299999999999;0,5;;0,06093;landsat;0,5;e3_en;0,24961;0,55998;4318;682;0,86713;5;0,5;0,9824;0,98262
0,9159299999999999;0,9159299999999999;0,5;;0,06093;landsat;0,5;em_en;0,24961;0,55998;4318;682;0,86713;5;0,5;0,9824;0,98262
0,9381700000000001;0,9381700000000001;0,5;;0,045380000000000004;landsat;0,48175;dedpul;0,22308000000000003;0,5000100000000001;4318;682;0,9182100000000001;6;0,5;0,9620200000000001;0,9846299999999999
0,9381700000000001;0,9381700000000001;0,5;;0,045380000000000004;landsat;0,48175;random_dedpul;0,22308000000000003;0,5000100000000001;4318;682;0,9182100000000001;6;0,5;0,9620200000000001;0,9846299999999999
0,9381700000000001;0,9381700000000001;0,5;;0,045380000000000004;landsat;0,48175;baseline_dedpul;0,22308000000000003;0,5000100000000001;4318;682;0,9182100000000001;6;0,5;0,9620200000000001;0,9846299999999999
0,9228799999999999;0,9228799999999999;0,5;;0,0589;landsat;0,5;e1_en;0,22919;0,56401;4318;682;0,87665;6;0,5;0,98425;0,98495
0,9228799999999999;0,9228799999999999;0,5;;0,0589;landsat;0,5;e3_en;0,22919;0,56401;4318;682;0,87665;6;0,5;0,98425;0,98495
0,9228799999999999;0,9228799999999999;0,5;;0,0589;landsat;0,5;em_en;0,22919;0,56401;4318;682;0,87665;6;0,5;0,98425;0,98495
0,9384;0,9384;0,5;;0,0455;landsat;0,50647;dedpul;0,23225;0,5;4318;682;0,94794;7;0,5;0,92774;0,98544
0,9384;0,9384;0,5;;0,0455;landsat;0,50647;random_dedpul;0,23225;0,5;4318;682;0,94794;7;0,5;0,92774;0,98544
0,9384;0,9384;0,5;;0,0455;landsat;0,50647;baseline_dedpul;0,23225;0,5;4318;682;0,94794;7;0,5;0,92774;0,98544
0,9342299999999999;0,9342299999999999;0,5;;0,056670000000000005;landsat;0,5;e1_en;0,21644000000000002;0,57729;4318;682;0,8987700000000001;7;0,5;0,97869;0,98621
0,9342299999999999;0,9342299999999999;0,5;;0,056670000000000005;landsat;0,5;e3_en;0,21644000000000002;0,57729;4318;682;0,8987700000000001;7;0,5;0,97869;0,98621
0,9342299999999999;0,9342299999999999;0,5;;0,056670000000000005;landsat;0,5;em_en;0,21644000000000002;0,57729;4318;682;0,8987700000000001;7;0,5;0,97869;0,98621
0,93353;0,93353;0,5;;0,05087;landsat;0,45038;dedpul;0,32916;0,5;4318;682;0,9119700000000001;8;0,5;0,9597;0,9795200000000001
0,93353;0,93353;0,5;;0,05087;landsat;0,45038;random_dedpul;0,32916;0,5;4318;682;0,9119700000000001;8;0,5;0,9597;0,9795200000000001
0,93353;0,93353;0,5;;0,05087;landsat;0,45038;baseline_dedpul;0,32916;0,5;4318;682;0,9119700000000001;8;0,5;0,9597;0,9795200000000001
0,92589;0,92589;0,5;;0,05729;landsat;0,5;e1_en;0,25199;0,54765;4318;682;0,8901100000000001;8;0,5;0,97175;0,9803200000000001
0,92589;0,92589;0,5;;0,05729;landsat;0,5;e3_en;0,25199;0,54765;4318;682;0,8901100000000001;8;0,5;0,97175;0,9803200000000001
0,92589;0,92589;0,5;;0,05729;landsat;0,5;em_en;0,25199;0,54765;4318;682;0,8901100000000001;8;0,5;0,97175;0,9803200000000001
0,9268200000000001;0,9268200000000001;0,5;;0,0493;landsat;0,49988;dedpul;0,31219;0,5;4318;682;0,88997;9;0,5;0,97406;0,98174
0,9268200000000001;0,9268200000000001;0,5;;0,0493;landsat;0,49988;random_dedpul;0,31219;0,5;4318;682;0,88997;9;0,5;0,97406;0,98174
0,9268200000000001;0,9268200000000001;0,5;;0,0493;landsat;0,49988;baseline_dedpul;0,31219;0,5;4318;682;0,88997;9;0,5;0,97406;0,98174
0,92381;0,92381;0,5;;0,057920000000000006;landsat;0,5;e1_en;0,26454;0,56121;4318;682;0,8806200000000001;9;0,5;0,98055;0,9819700000000001
0,92381;0,92381;0,5;;0,057920000000000006;landsat;0,5;e3_en;0,26454;0,56121;4318;682;0,8806200000000001;9;0,5;0,98055;0,9819700000000001
0,92381;0,92381;0,5;;0,057920000000000006;landsat;0,5;em_en;0,26454;0,56121;4318;682;0,8806200000000001;9;0,5;0,98055;0,9819700000000001
0,93269;0,9089700000000001;0,25;;0,04905;landsat;0,13477;dedpul;0,26884;0,25001;3120;501;0,8682200000000001;0;0,25;0,86154;0,97475
0,93269;0,9089700000000001;0,25;;0,04905;landsat;0,13477;random_dedpul;0,26884;0,25001;3120;501;0,8682200000000001;0;0,25;0,86154;0,97475
0,93269;0,9089700000000001;0,25;;0,04905;landsat;0,13477;baseline_dedpul;0,26884;0,25001;3120;501;0,8682200000000001;0;0,25;0,86154;0,97475
0,9035299999999999;0,9207299999999999;0,25;;0,06857;landsat;0,25;e1_en;0,25654;0,33221999999999996;3120;501;0,7368899999999999;0;0,25;0,9551299999999999;0,97655
0,9035299999999999;0,9207299999999999;0,25;;0,06857;landsat;0,25;e3_en;0,25654;0,33221999999999996;3120;501;0,7368899999999999;0;0,25;0,9551299999999999;0,97655
0,9035299999999999;0,9207299999999999;0,25;;0,06857;landsat;0,25;em_en;0,25654;0,33221999999999996;3120;501;0,7368899999999999;0;0,25;0,9551299999999999;0,97655
0,93045;0,9156;0,25;;0,05042;landsat;0,054079999999999996;dedpul;0,38278;0,25;3120;501;0,8437100000000001;1;0,25;0,8859;0,9707899999999999
0,93045;0,9156;0,25;;0,05042;landsat;0,054079999999999996;random_dedpul;0,38278;0,25;3120;501;0,8437100000000001;1;0,25;0,8859;0,9707899999999999
0,93045;0,9156;0,25;;0,05042;landsat;0,054079999999999996;baseline_dedpul;0,38278;0,25;3120;501;0,8437100000000001;1;0,25;0,8859;0,9707899999999999
0,87949;0,9111100000000001;0,25;;0,0809;landsat;0,25;e1_en;0,29921;0,35229;3120;501;0,6809999999999999;1;0,25;0,97436;0,9755
0,87949;0,9111100000000001;0,25;;0,0809;landsat;0,25;e3_en;0,29921;0,35229;3120;501;0,6809999999999999;1;0,25;0,97436;0,9755
0,87949;0,9111100000000001;0,25;;0,0809;landsat;0,25;em_en;0,29921;0,35229;3120;501;0,6809999999999999;1;0,25;0,97436;0,9755
0,9266;0,90748;0,25;;0,060579999999999995;landsat;0,31226;dedpul;0,9808;0,24999000000000002;3120;501;0,84224;2;0,25;0,86923;0,94634
0,9266;0,90748;0,25;;0,060579999999999995;landsat;0,31226;random_dedpul;0,9808;0,24999000000000002;3120;501;0,84224;2;0,25;0,86923;0,94634
0,9266;0,90748;0,25;;0,060579999999999995;landsat;0,31226;baseline_dedpul;0,9808;0,24999000000000002;3120;501;0,84224;2;0,25;0,86923;0,94634
0,91571;0,91859;0,25;;0,0636;landsat;0,25;e1_en;0,32592;0,3104;3120;501;0,77946;2;0,25;0,9243600000000001;0,96631
0,91571;0,91859;0,25;;0,0636;landsat;0,25;e3_en;0,32592;0,3104;3120;501;0,77946;2;0,25;0,9243600000000001;0,96631
0,91571;0,91859;0,25;;0,0636;landsat;0,25;em_en;0,32592;0,3104;3120;501;0,77946;2;0,25;0,9243600000000001;0,96631
0,93109;0,8980799999999999;0,25;;0,05251;landsat;0,23145;dedpul;0,48236999999999997;0,24999000000000002;3120;501;0,8854;3;0,25;0,83205;0,96393
0,93109;0,8980799999999999;0,25;;0,05251;landsat;0,23145;random_dedpul;0,48236999999999997;0,24999000000000002;3120;501;0,8854;3;0,25;0,83205;0,96393
0,93109;0,8980799999999999;0,25;;0,05251;landsat;0,23145;baseline_dedpul;0,48236999999999997;0,24999000000000002;3120;501;0,8854;3;0,25;0,83205;0,96393
0,91795;0,9188;0,25;;0,06705;landsat;0,25;e1_en;0,33642;0,3293;3120;501;0,78728;3;0,25;0,92051;0,96593
0,91795;0,9188;0,25;;0,06705;landsat;0,25;e3_en;0,33642;0,3293;3120;501;0,78728;3;0,25;0,92051;0,96593
0,91795;0,9188;0,25;;0,06705;landsat;0,25;em_en;0,33642;0,3293;3120;501;0,78728;3;0,25;0,92051;0,96593
0,9198700000000001;0,8739299999999999;0,25;;0,05925;landsat;0,23169;dedpul;0,39576;0,24999000000000002;3120;501;0,8840600000000001;4;0,25;0,78205;0,96235
0,9198700000000001;0,8739299999999999;0,25;;0,05925;landsat;0,23169;random_dedpul;0,39576;0,24999000000000002;3120;501;0,8840600000000001;4;0,25;0,78205;0,96235
0,9198700000000001;0,8739299999999999;0,25;;0,05925;landsat;0,23169;baseline_dedpul;0,39576;0,24999000000000002;3120;501;0,8840600000000001;4;0,25;0,78205;0,96235
0,90385;0,90385;0,25;;0,06978;landsat;0,25;e1_en;0,28899;0,31949;3120;501;0,7580600000000001;4;0,25;0,90385;0,96485
0,90385;0,90385;0,25;;0,06978;landsat;0,25;e3_en;0,28899;0,31949;3120;501;0,7580600000000001;4;0,25;0,90385;0,96485
0,90385;0,90385;0,25;;0,06978;landsat;0,25;em_en;0,28899;0,31949;3120;501;0,7580600000000001;4;0,25;0,90385;0,96485
0,93109;0,91432;0,25;;0,05142000000000001;landsat;0,050539999999999995;dedpul;0,47558999999999996;0,25;3120;501;0,8492;5;0,25;0,88077;0,96414
0,93109;0,91432;0,25;;0,05142000000000001;landsat;0,050539999999999995;random_dedpul;0,47558999999999996;0,25;3120;501;0,8492;5;0,25;0,88077;0,96414
0,93109;0,91432;0,25;;0,05142000000000001;landsat;0,050539999999999995;baseline_dedpul;0,47558999999999996;0,25;3120;501;0,8492;5;0,25;0,88077;0,96414
0,90609;0,9207299999999999;0,25;;0,06927;landsat;0,25;e1_en;0,28391;0,33626;3120;501;0,7447199999999999;5;0,25;0,95;0,97421
