accuracy;accuracy_balanced;alpha;brier_score;dataset;est_alpha;estimator;log_loss;mean_poster;n_mix;n_pos;precision;random_state;real_alpha;recall;roc
0,89231;0,91838;0,25;0,08917;landsat;0,371;em_en;0,32385;0,41408;3120;501;0,70748;9;0,25;0,97051;0,9771700000000001
0,9646299999999999;0,66175;0,05;0,03283;landsat;0,06573;dedpul;0,26463000000000003;0,06573;2460;504;0,90909;0;0,05;0,3252;0,8972
0,9646299999999999;0,66175;0,05;0,03283;landsat;0,06573;random_dedpul;0,26463000000000003;0,06573;2460;504;0,90909;0;0,05;0,3252;0,8972
0,93699;0,75503;0,05;0,06505;landsat;0,2912;baseline_dedpul;0,27052;0,21541999999999997;2460;504;0,40476;0;0,05;0,55285;0,9052399999999999
0,92927;0,78562;0,05;0,05131;landsat;0,0;e1_en;0,25721;0,12628;2460;504;0,37561;0;0,05;0,62602;0,90374
0,87846;0,83205;0,05;0,11126;landsat;0,26397;e3_en;0,38461;0,29862;2460;504;0,26087;0;0,05;0,78049;0,90717
0,8991899999999999;0,816;0,05;0,08485;landsat;0,18899999999999997;em_en;0,30425;0,23538;2460;504;0,29373;0;0,05;0,72358;0,90746
0,96341;0,69191;0,05;0,03648;landsat;0,0887;dedpul;0,20661;0,08871;2460;504;0,7619;1;0,05;0,39024000000000003;0,94271
0,96341;0,69191;0,05;0,03648;landsat;0,0887;random_dedpul;0,20661;0,08871;2460;504;0,7619;1;0,05;0,39024000000000003;0,94271
0,9573200000000001;0,70796;0,05;0,043680000000000004;landsat;0,17845999999999998;baseline_dedpul;0,20307999999999998;0,12455999999999999;2460;504;0,60227;1;0,05;0,43088999999999994;0,9485
0,9260200000000001;0,8339799999999999;0,05;0,051770000000000004;landsat;0,0;e1_en;0,17507999999999999;0,12879000000000002;2460;504;0,37656999999999996;1;0,05;0,7317100000000001;0,9482700000000001
0,85285;0,8840399999999999;0,05;0,11775;landsat;0,29106;e3_en;0,38966999999999996;0,31303000000000003;2460;504;0,24301;1;0,05;0,9187;0,94985
0,8983700000000001;0,86949;0,05;0,07227;landsat;0,149;em_en;0,24159;0,19762000000000002;2460;504;0,30931;1;0,05;0,8374;0,94985
0,95;0,83504;0,05;0,038360000000000005;landsat;0,06464;dedpul;0,5254800000000001;0,06464;2460;504;0,5;2;0,05;0,70732;0,8782700000000001
0,95;0,83504;0,05;0,038360000000000005;landsat;0,06464;random_dedpul;0,5254800000000001;0,06464;2460;504;0,5;2;0,05;0,70732;0,8782700000000001
0,94553;0,85195;0,05;0,03948;landsat;0,17611;baseline_dedpul;0,2516;0,0855;2460;504;0,47179;2;0,05;0,74797;0,94105
0,94024;0,8684200000000001;0,05;0,043210000000000005;landsat;0,0;e1_en;0,1943;0,11459000000000001;2460;504;0,44495;2;0,05;0,78862;0,94327
0,9187;0,89174;0,05;0,09272999999999999;landsat;0,24479;e3_en;0,37159000000000003;0,27492;2460;504;0,36678;2;0,05;0,86179;0,9393299999999999
0,9296700000000001;0,8859600000000001;0,05;0,06502999999999999;landsat;0,154;em_en;0,27704;0,19906;2460;504;0,40234000000000003;2;0,05;0,8374;0,9407399999999999
0,9638200000000001;0,77685;0,05;0,02924;landsat;0,047889999999999995;dedpul;0,44296;0,0479;2460;504;0,66038;3;0,05;0,56911;0,8777799999999999
0,9638200000000001;0,77685;0,05;0,02924;landsat;0,047889999999999995;random_dedpul;0,44296;0,0479;2460;504;0,66038;3;0,05;0,56911;0,8777799999999999
0,96504;0,78905;0,05;0,0363;landsat;0,22219;baseline_dedpul;0,36919;0,09865;2460;504;0,66972;3;0,05;0,5935;0,88781
0,9581299999999999;0,81237;0,05;0,03455;landsat;0,0;e1_en;0,3132;0,09167;2460;504;0,57143;3;0,05;0,65041;0,88665
0,93496;0,8579399999999999;0,05;0,0907;landsat;0,26971999999999996;e3_en;0,36859000000000003;0,27624;2460;504;0,4185;3;0,05;0,77236;0,8760100000000001
0,68618;0,76936;0,05;0,22404000000000002;landsat;0,48211000000000004;em_en;0,65315;0,48212;2460;504;0,12311;3;0,05;0,86179;0,87584
0,96341;0,75738;0,05;0,03235;landsat;0,05438;dedpul;0,5916399999999999;0,05438;2460;504;0,6701;4;0,05;0,52846;0,8260200000000001
0,96341;0,75738;0,05;0,03235;landsat;0,05438;random_dedpul;0,5916399999999999;0,05438;2460;504;0,6701;4;0,05;0,52846;0,8260200000000001
0,9556899999999999;0,78027;0,05;0,05012;landsat;0,22486;baseline_dedpul;0,24009;0,18395;2460;504;0,55385;4;0,05;0,58537;0,8519200000000001
0,9504100000000001;0,79675;0,05;0,04634;landsat;0,0;e1_en;0,34312;0,11934000000000002;2460;504;0,50327;4;0,05;0,62602;0,8531200000000001
0,90285;0,80252;0,05;0,10317;landsat;0,2431;e3_en;0,37104000000000004;0,28933000000000003;2460;504;0,2972;4;0,05;0,69106;0,8518
0,8991899999999999;0,8006;0,05;0,10686;landsat;0,252;em_en;0,3805;0,29712;2460;504;0,28814;4;0,05;0,69106;0,85178
0,9142299999999999;0,91635;0,05;0,04521;landsat;0,10708;dedpul;0,14029;0,10709;2460;504;0,35986999999999997;5;0,05;0,9187;0,97005
0,9142299999999999;0,91635;0,05;0,04521;landsat;0,10708;random_dedpul;0,14029;0,10709;2460;504;0,35986999999999997;5;0,05;0,9187;0,97005
0,9122;0,91528;0,05;0,05326;landsat;0,22318000000000002;baseline_dedpul;0,16579000000000002;0,12727;2460;504;0,35423000000000004;5;0,05;0,9187;0,96998
0,92317;0,9018;0,05;0,04882;landsat;0,01292;e1_en;0,1498;0,13071;2460;504;0,38298000000000004;5;0,05;0,87805;0,9740700000000001
0,86951;0,9159200000000001;0,05;0,12179000000000001;landsat;0,31578;e3_en;0,40103;0,32678;2460;504;0,27294;5;0,05;0,9674799999999999;0,9740700000000001
0,0874;0,51968;0,05;0,4243;landsat;0,67283;em_en;1,08744;0,67283;2460;504;0,05194;5;0,05;1,0;0,9740700000000001
0,96951;0,70668;0,05;0,02399;landsat;0,0307;dedpul;0,42394;0,03071;2460;504;0,94444;6;0,05;0,41463;0,88074
0,96951;0,70668;0,05;0,02399;landsat;0,0307;random_dedpul;0,42394;0,03071;2460;504;0,94444;6;0,05;0,41463;0,88074
0,97398;0,77065;0,05;0,03126;landsat;0,21783000000000002;baseline_dedpul;0,18378;0,13673;2460;504;0,89333;6;0,05;0,54472;0,94086
0,9512200000000001;0,8665;0,05;0,03573;landsat;0,0;e1_en;0,20089;0,10844000000000001;2460;504;0,50802;6;0,05;0,77236;0,94211
0,92276;0,8900299999999999;0,05;0,08671;landsat;0,23293000000000003;e3_en;0,34421999999999997;0,27439;2460;504;0,37906;6;0,05;0,8536600000000001;0,93637
0,9300799999999999;0,8900299999999999;0,05;0,06947;landsat;0,184;em_en;0,30435;0,2322;2460;504;0,40467;6;0,05;0,8455299999999999;0,9363100000000001
0,96545;0,80852;0,05;0,02769;landsat;0,04908;dedpul;0,37039;0,04908;2460;504;0,6610199999999999;7;0,05;0,63415;0,89861
0,96545;0,80852;0,05;0,02769;landsat;0,04908;random_dedpul;0,37039;0,04908;2460;504;0,6610199999999999;7;0,05;0,63415;0,89861
0,9561;0,8344;0,05;0,03681;landsat;0,3744;baseline_dedpul;0,25136;0,11277999999999999;2460;504;0,54777;7;0,05;0,69919;0,9033899999999999
0,9622;0,8337600000000001;0,05;0,03102;landsat;0,0;e1_en;0,23201;0,08281000000000001;2460;504;0,60714;7;0,05;0,69106;0,92232
0,94919;0,85387;0,05;0,05707;landsat;0,17931;e3_en;0,26081;0,20523000000000002;2460;504;0,49462;7;0,05;0,74797;0,91271
0,9565;0,83462;0,05;0,04137;landsat;0,107;em_en;0,24463000000000001;0,14369;2460;504;0,55128;7;0,05;0,69919;0,9121600000000001
0,95325;0,82135;0,05;0,03625;landsat;0,06014;dedpul;0,72392;0,06014;2460;504;0,52532;8;0,05;0,6748;0,84672
0,95325;0,82135;0,05;0,03625;landsat;0,06014;random_dedpul;0,72392;0,06014;2460;504;0,52532;8;0,05;0,6748;0,84672
0,9447200000000001;0,8245600000000001;0,05;0,10232000000000001;landsat;0,36554000000000003;baseline_dedpul;0,5949300000000001;0,30914;2460;504;0,46448;8;0,05;0,69106;0,878
0,93171;0,82542;0,05;0,051770000000000004;landsat;0,0;e1_en;0,32149;0,13512000000000002;2460;504;0,39726;8;0,05;0,70732;0,8894700000000001
0,86098;0,84211;0,05;0,15335;landsat;0,33637;e3_en;0,52852;0,37471;2460;504;0,2399;8;0,05;0,82114;0,8831399999999999
0,05122;0,50064;0,05;0,7773899999999999;landsat;0,904;em_en;2,29641;0,9067799999999999;2460;504;0,05006;8;0,05;1,0;0,8832899999999999
0,9613799999999999;0,61382;0,05;0,03053;landsat;0,022109999999999998;dedpul;0,43627;0,022119999999999997;2460;504;1,0;9;0,05;0,22764;0,8769299999999999
0,9613799999999999;0,61382;0,05;0,03053;landsat;0,022109999999999998;random_dedpul;0,43627;0,022119999999999997;2460;504;1,0;9;0,05;0,22764;0,8769299999999999
0,96585;0,65854;0,05;0,05306;landsat;0,29832;baseline_dedpul;0,24115999999999999;0,1897;2460;504;1,0;9;0,05;0,31706999999999996;0,93229
0,9626;0,8031699999999999;0,05;0,03494;landsat;0,0;e1_en;0,19012;0,114;2460;504;0,62602;9;0,05;0,62602;0,9304399999999999
0,9187;0,89174;0,05;0,12155999999999999;landsat;0,30412;e3_en;0,40386;0,33341;2460;504;0,36678;9;0,05;0,86179;0,93232
0,93984;0,86436;0,05;0,08694;landsat;0,226;em_en;0,32709;0,26721;2460;504;0,4424;9;0,05;0,78049;0,93216
0,99875;0,9875;0,95;0,00045999999999999996;mushroom;0,95085;dedpul;0,00145;0,95085;4000;1000;0,99869;0;0,95;1,0;1,0
0,99875;0,9875;0,95;0,00045999999999999996;mushroom;0,95085;random_dedpul;0,00145;0,95085;4000;1000;0,99869;0;0,95;1,0;1,0
1,0;1,0;0,95;5e-05;mushroom;0,9008;baseline_dedpul;0,0003;0,9497399999999999;4000;1000;1,0;0;0,95;1,0;1,0
0,99425;0,9425;0,95;0,00329;mushroom;0,9256700000000001;e1_en;0,009609999999999999;0,95504;4000;1000;0,99398;0;0,95;1,0;1,0
1,0;1,0;0,95;0,00029;mushroom;0,07806;e3_en;0,00402;0,94614;4000;1000;1,0;0;0,95;1,0;1,0
0,97;0,7;0,95;0,017159999999999998;mushroom;0,97644;em_en;0,0474;0,97645;4000;1000;0,96939;0;0,95;1,0;1,0
0,99925;0,9925;0,95;0,00109;mushroom;0,95221;dedpul;0,01176;0,95221;4000;1000;0,99921;1;0,95;1,0;0,9974799999999999
0,99925;0,9925;0,95;0,00109;mushroom;0,95221;random_dedpul;0,01176;0,95221;4000;1000;0,99921;1;0,95;1,0;0,9974799999999999
0,99775;0,99645;0,95;0,00225;mushroom;0,0026;baseline_dedpul;0,07772000000000001;0,94824;4000;1000;0,99974;1;0,95;0,9978899999999999;0,99644
0,9935;0,935;0,95;0,0042;mushroom;0,93289;e1_en;0,01329;0,95605;4000;1000;0,9932;1;0,95;1,0;0,9998299999999999
0,99925;0,9925;0,95;0,0007599999999999999;mushroom;0,0;e3_en;0,00618;0,94595;4000;1000;0,99921;1;0,95;1,0;0,9998299999999999
0,98575;0,8575;0,95;0,01001;mushroom;0,9666100000000001;em_en;0,03102;0,96662;4000;1000;0,9852200000000001;1;0,95;1,0;0,9998299999999999
1,0;1,0;0,95;0,0;mushroom;0,95;dedpul;0,0;0,95;4000;1000;1,0;2;0,95;1,0;1,0
1,0;1,0;0,95;0,0;mushroom;0,95;random_dedpul;0,0;0,95;4000;1000;1,0;2;0,95;1,0;1,0
1,0;1,0;0,95;0,0;mushroom;0,9509;baseline_dedpul;0,0;0,95;4000;1000;1,0;2;0,95;1,0;1,0
0,99575;0,9575;0,95;0,00275;mushroom;0,93221;e1_en;0,00853;0,95485;4000;1000;0,99555;2;0,95;1,0;1,0
0,99975;0,99987;0,95;0,00061;mushroom;0,0;e3_en;0,00518;0,9453;4000;1000;1,0;2;0,95;0,99974;1,0
0,98025;0,8025;0,95;0,01209;mushroom;0,9708200000000001;em_en;0,03425;0,97083;4000;1000;0,9796299999999999;2;0,95;1,0;1,0
1,0;1,0;0,95;0,00014;mushroom;0,9510700000000001;dedpul;0,0013;0,9510799999999999;4000;1000;1,0;3;0,95;1,0;1,0
1,0;1,0;0,95;0,00014;mushroom;0,9510700000000001;random_dedpul;0,0013;0,9510799999999999;4000;1000;1,0;3;0,95;1,0;1,0
1,0;1,0;0,95;1e-05;mushroom;0,9448700000000001;baseline_dedpul;9e-05;0,9499200000000001;4000;1000;1,0;3;0,95;1,0;1,0
0,99475;0,9475;0,95;0,00309;mushroom;0,93373;e1_en;0,00903;0,95519;4000;1000;0,9945;3;0,95;1,0;1,0
1,0;1,0;0,95;0,00023999999999999998;mushroom;0,39269;e3_en;0,00309;0,94705;4000;1000;1,0;3;0,95;1,0;1,0
0,988;0,88;0,95;0,007509999999999999;mushroom;0,9631799999999999;em_en;0,02186;0,9631799999999999;4000;1000;0,9875299999999999;3;0,95;1,0;1,0
1,0;1,0;0,95;7e-05;mushroom;0,95029;dedpul;0,0006799999999999999;0,95029;4000;1000;1,0;4;0,95;1,0;1,0
1,0;1,0;0,95;7e-05;mushroom;0,95029;random_dedpul;0,0006799999999999999;0,95029;4000;1000;1,0;4;0,95;1,0;1,0
1,0;1,0;0,95;1e-05;mushroom;0,93037;baseline_dedpul;0,00025;0,94975;4000;1000;1,0;4;0,95;1,0;1,0
0,99525;0,9525;0,95;0,00266;mushroom;0,9327700000000001;e1_en;0,00804;0,9546399999999999;4000;1000;0,9950200000000001;4;0,95;1,0;1,0
0,99975;0,99987;0,95;0,00056;mushroom;0,15554;e3_en;0,00481;0,94555;4000;1000;1,0;4;0,95;0,99974;1,0
0,9875;0,875;0,95;0,00834;mushroom;0,96483;em_en;0,02399;0,9648399999999999;4000;1000;0,98701;4;0,95;1,0;1,0
1,0;1,0;0,95;0,00022999999999999998;mushroom;0,95099;dedpul;0,00128;0,95099;4000;1000;1,0;5;0,95;1,0;1,0
1,0;1,0;0,95;0,00022999999999999998;mushroom;0,95099;random_dedpul;0,00128;0,95099;4000;1000;1,0;5;0,95;1,0;1,0
1,0;1,0;0,95;1e-05;mushroom;0,9249799999999999;baseline_dedpul;0,00011999999999999999;0,94989;4000;1000;1,0;5;0,95;1,0;1,0
0,99675;0,9675;0,95;0,00247;mushroom;0,93065;e1_en;0,00773;0,9544600000000001;4000;1000;0,99659;5;0,95;1,0;1,0
1,0;1,0;0,95;0,00028;mushroom;0,15983;e3_en;0,0035600000000000002;0,9466;4000;1000;1,0;5;0,95;1,0;1,0
0,96975;0,6975;0,95;0,01564;mushroom;0,97493;em_en;0,04228;0,97493;4000;1000;0,96914;5;0,95;1,0;1,0
0,99975;0,9975;0,95;0,00025;mushroom;0,95094;dedpul;0,0011;0,95094;4000;1000;0,99974;6;0,95;1,0;1,0
0,99975;0,9975;0,95;0,00025;mushroom;0,95094;random_dedpul;0,0011;0,95094;4000;1000;0,99974;6;0,95;1,0;1,0
1,0;1,0;0,95;0,0;mushroom;0,89917;baseline_dedpul;0,0;0,95;4000;1000;1,0;6;0,95;1,0;1,0
0,9955;0,955;0,95;0,00246;mushroom;0,93215;e1_en;0,007209999999999999;0,9541700000000001;4000;1000;0,99529;6;0,95;1,0;1,0
1,0;1,0;0,95;8e-05;mushroom;0,5544;e3_en;0,00215;0,94789;4000;1000;1,0;6;0,95;1,0;1,0
0,99025;0,9025;0,95;0,00718;mushroom;0,96352;em_en;0,021330000000000002;0,9635299999999999;4000;1000;0,9898399999999999;6;0,95;1,0;1,0
0,9995;0,995;0,95;0,00054;mushroom;0,9509200000000001;dedpul;0,0022;0,9509200000000001;4000;1000;0,9994700000000001;7;0,95;1,0;0,9999899999999999
0,9995;0,995;0,95;0,00054;mushroom;0,9509200000000001;random_dedpul;0,0022;0,9509200000000001;4000;1000;0,9994700000000001;7;0,95;1,0;0,9999899999999999
0,99975;0,9975;0,95;0,00099;mushroom;0,0;baseline_dedpul;0,00285;0,94816;4000;1000;0,99974;7;0,95;1,0;0,9999899999999999
0,99625;0,9625;0,95;0,0026100000000000003;mushroom;0,9267799999999999;e1_en;0,00872;0,9550700000000001;4000;1000;0,9960700000000001;7;0,95;1,0;1,0
0,9995;0,995;0,95;0,00037;mushroom;0,0;e3_en;0,0034799999999999996;0,9473799999999999;4000;1000;0,9994700000000001;7;0,95;1,0;1,0
0,95975;0,5975;0,95;0,02344;mushroom;0,9820200000000001;em_en;0,06201;0,98203;4000;1000;0,95935;7;0,95;1,0;1,0
0,99925;0,9925;0,95;0,00056;mushroom;0,9510799999999999;dedpul;0,00197;0,95109;4000;1000;0,99921;8;0,95;1,0;1,0
0,99925;0,9925;0,95;0,00056;mushroom;0,9510799999999999;random_dedpul;0,00197;0,95109;4000;1000;0,99921;8;0,95;1,0;1,0
0,99975;0,99987;0,95;0,00025;mushroom;0,0;baseline_dedpul;0,00229;0,94975;4000;1000;1,0;8;0,95;0,99974;1,0
0,99625;0,9625;0,95;0,00256;mushroom;0,93463;e1_en;0,008020000000000001;0,95457;4000;1000;0,9960700000000001;8;0,95;1,0;1,0
1,0;1,0;0,95;0,00031;mushroom;0,06252;e3_en;0,00366;0,94652;4000;1000;1,0;8;0,95;1,0;1,0
0,9835;0,835;0,95;0,0101;mushroom;0,96821;em_en;0,0292;0,9682200000000001;4000;1000;0,98293;8;0,95;1,0;1,0
0,99975;0,9975;0,95;0,00016;mushroom;0,95009;dedpul;0,00061;0,95009;4000;1000;0,99974;9;0,95;1,0;1,0
0,99975;0,9975;0,95;0,00016;mushroom;0,95009;random_dedpul;0,00061;0,95009;4000;1000;0,99974;9;0,95;1,0;1,0
1,0;1,0;0,95;2,9999999999999997e-05;mushroom;0,85982;baseline_dedpul;0,00055;0,94947;4000;1000;1,0;9;0,95;1,0;1,0
0,997;0,97;0,95;0,00217;mushroom;0,93774;e1_en;0,00704;0,9540299999999999;4000;1000;0,99685;9;0,95;1,0;1,0
1,0;1,0;0,95;0,00036;mushroom;0,0;e3_en;0,00475;0,9455899999999999;4000;1000;1,0;9;0,95;1,0;1,0
0,99175;0,9175;0,95;0,00588;mushroom;0,9617100000000001;em_en;0,01816;0,96172;4000;1000;0,99139;9;0,95;1,0;1,0
0,99725;0,9945;0,75;0,0023899999999999998;mushroom;0,75108;dedpul;0,03218;0,75108;4000;1000;0,99635;0;0,75;1,0;0,9984299999999999
0,99725;0,9945;0,75;0,0023899999999999998;mushroom;0,75108;random_dedpul;0,03218;0,75108;4000;1000;0,99635;0;0,75;1,0;0,9984299999999999
0,99725;0,9945;0,75;0,00257;mushroom;0,8254600000000001;baseline_dedpul;0,03709;0,75618;4000;1000;0,99635;0;0,75;1,0;0,9984299999999999
0,98425;0,9685;0,75;0,01228;mushroom;0,7138;e1_en;0,04233;0,77354;4000;1000;0,9794299999999999;0;0,75;1,0;0,9997799999999999
0,96275;0,9255;0,75;0,028189999999999996;mushroom;0,7971699999999999;e3_en;0,0927;0,81082;4000;1000;0,95268;0;0,75;1,0;0,9997799999999999
0,982;0,9640000000000001;0,75;0,01438;mushroom;0,733;em_en;0,04927;0,77884;4000;1000;0,97656;0;0,75;1,0;0,9997799999999999
0,998;0,9963299999999999;0,75;0,00164;mushroom;0,75021;dedpul;0,015359999999999999;0,75021;4000;1000;0,9976700000000001;1;0,75;0,9996700000000001;0,99979
0,998;0,9963299999999999;0,75;0,00164;mushroom;0,75021;random_dedpul;0,015359999999999999;0,75021;4000;1000;0,9976700000000001;1;0,75;0,9996700000000001;0,99979
0,99775;0,9958299999999999;0,75;0,0017399999999999998;mushroom;0,81295;baseline_dedpul;0,01563;0,7506;4000;1000;0,99734;1;0,75;0,9996700000000001;0,99979
0,9885;0,977;0,75;0,009590000000000001;mushroom;0,7034699999999999;e1_en;0,03322;0,76956;4000;1000;0,9849;1;0,75;1,0;0,9999600000000001
0,972;0,9440000000000001;0,75;0,0243;mushroom;0,78891;e3_en;0,08101;0,8059999999999999;4000;1000;0,96401;1;0,75;1,0;0,9999600000000001
0,9805;0,961;0,75;0,014980000000000002;mushroom;0,7490000000000001;em_en;0,05147;0,78384;4000;1000;0,9746600000000001;1;0,75;1,0;0,9999600000000001
0,99825;0,9971700000000001;0,75;0,0011;mushroom;0,75063;dedpul;0,0038299999999999996;0,75063;4000;1000;0,9983299999999999;2;0,75;0,9993299999999999;0,9999899999999999
0,99825;0,9971700000000001;0,75;0,0011;mushroom;0,75063;random_dedpul;0,0038299999999999996;0,75063;4000;1000;0,9983299999999999;2;0,75;0,9993299999999999;0,9999899999999999
0,998;0,996;0,75;0,0013599999999999999;mushroom;0,85782;baseline_dedpul;0,00469;0,75133;4000;1000;0,99734;2;0,75;1,0;0,9999899999999999
0,9875;0,975;0,75;0,00883;mushroom;0,70572;e1_en;0,029519999999999998;0,76646;4000;1000;0,98361;2;0,75;1,0;0,9999899999999999
0,97675;0,9535;0,75;0,01909;mushroom;0,77969;e3_en;0,06677000000000001;0,7960699999999999;4000;1000;0,96993;2;0,75;1,0;0,9999899999999999
0,97825;0,9565;0,75;0,01636;mushroom;0,768;em_en;0,057010000000000005;0,7883899999999999;4000;1000;0,9718200000000001;2;0,75;1,0;0,9999899999999999
0,99825;0,9975;0,75;0,00143;mushroom;0,7502300000000001;dedpul;0,0061600000000000005;0,7502300000000001;4000;1000;0,9986700000000001;3;0,75;0,9990000000000001;0,99998
0,99825;0,9975;0,75;0,00143;mushroom;0,7502300000000001;random_dedpul;0,0061600000000000005;0,7502300000000001;4000;1000;0,9986700000000001;3;0,75;0,9990000000000001;0,99998
0,9985;0,9973299999999999;0,75;0,0012699999999999999;mushroom;0,83942;baseline_dedpul;0,00618;0,75068;4000;1000;0,99834;3;0,75;0,9996700000000001;0,99998
0,99025;0,9805;0,75;0,00927;mushroom;0,71321;e1_en;0,033569999999999996;0,7716;4000;1000;0,9871700000000001;3;0,75;1,0;0,99998
0,9655;0,9309999999999999;0,75;0,025689999999999998;mushroom;0,7973100000000001;e3_en;0,08385;0,80918;4000;1000;0,9560200000000001;3;0,75;1,0;0,99998
0,96925;0,9385;0,75;0,02394;mushroom;0,792;em_en;0,07879;0,80557;4000;1000;0,9606100000000001;3;0,75;1,0;0,99998
0,9985;0,9986700000000001;0,75;0,0015400000000000001;mushroom;0,74821;dedpul;0,03681;0,74821;4000;1000;0,9996700000000001;4;0,75;0,9983299999999999;0,9989899999999999
0,9985;0,9986700000000001;0,75;0,0015400000000000001;mushroom;0,74821;random_dedpul;0,03681;0,74821;4000;1000;0,9996700000000001;4;0,75;0,9983299999999999;0,9989899999999999
0,9985;0,9986700000000001;0,75;0,00125;mushroom;0,8288399999999999;baseline_dedpul;0,03562;0,74863;4000;1000;0,9996700000000001;4;0,75;0,9983299999999999;0,9989899999999999
0,9865;0,973;0,75;0,01056;mushroom;0,71327;e1_en;0,03683;0,77281;4000;1000;0,9823200000000001;4;0,75;1,0;0,99997
0,96675;0,9335;0,75;0,02725;mushroom;0,79604;e3_en;0,08841;0,81142;4000;1000;0,95755;4;0,75;1,0;0,99997
0,97475;0,9495;0,75;0,02012;mushroom;0,772;em_en;0,06752000000000001;0,7963100000000001;4000;1000;0,9674299999999999;4;0,75;1,0;0,99997
0,9995;0,9990000000000001;0,75;0,0006;mushroom;0,7500899999999999;dedpul;0,00242;0,7500899999999999;4000;1000;0,9993299999999999;5;0,75;1,0;1,0
0,9995;0,9990000000000001;0,75;0,0006;mushroom;0,7500899999999999;random_dedpul;0,00242;0,7500899999999999;4000;1000;0,9993299999999999;5;0,75;1,0;1,0
0,998;0,996;0,75;0,00107;mushroom;0,86021;baseline_dedpul;0,00358;0,75124;4000;1000;0,99734;5;0,75;1,0;1,0
0,99125;0,9825;0,75;0,00689;mushroom;0,7056899999999999;e1_en;0,02611;0,76527;4000;1000;0,9884700000000001;5;0,75;1,0;1,0
0,98025;0,9605;0,75;0,020569999999999998;mushroom;0,78747;e3_en;0,07239;0,80205;4000;1000;0,97434;5;0,75;1,0;1,0
0,98475;0,9695;0,75;0,01492;mushroom;0,7659999999999999;em_en;0,05464;0,78845;4000;1000;0,9800700000000001;5;0,75;1,0;1,0
0,99675;0,9935;0,75;0,00216;mushroom;0,75137;dedpul;0,00829;0,75137;4000;1000;0,99569;6;0,75;1,0;0,9999600000000001
0,99675;0,9935;0,75;0,00216;mushroom;0,75137;random_dedpul;0,00829;0,75137;4000;1000;0,99569;6;0,75;1,0;0,9999600000000001
0,9965;0,993;0,75;0,00255;mushroom;0,8272799999999999;baseline_dedpul;0,01284;0,75567;4000;1000;0,99536;6;0,75;1,0;0,9999600000000001
0,987;0,9740000000000001;0,75;0,01083;mushroom;0,71458;e1_en;0,03755;0,77308;4000;1000;0,9829600000000001;6;0,75;1,0;0,9999600000000001
0,96525;0,9305;0,75;0,02732;mushroom;0,7982899999999999;e3_en;0,08843;0,81066;4000;1000;0,9557200000000001;6;0,75;1,0;0,9999600000000001
0,9665;0,9329999999999999;0,75;0,026539999999999998;mushroom;0,7959999999999999;em_en;0,0862;0,80909;4000;1000;0,95724;6;0,75;1,0;0,9999600000000001
0,9975;0,9976700000000001;0,75;0,0016899999999999999;mushroom;0,74968;dedpul;0,00532;0,74968;4000;1000;0,9993299999999999;7;0,75;0,9973299999999999;0,99998
0,9975;0,9976700000000001;0,75;0,0016899999999999999;mushroom;0,74968;random_dedpul;0,00532;0,74968;4000;1000;0,9993299999999999;7;0,75;0,9973299999999999;0,99998
0,9965;0,993;0,75;0,00198;mushroom;0,8555799999999999;baseline_dedpul;0,00599;0,75134;4000;1000;0,99536;7;0,75;1,0;0,99998
0,98875;0,9775;0,75;0,00889;mushroom;0,70299;e1_en;0,030680000000000002;0,7685;4000;1000;0,9852200000000001;7;0,75;1,0;0,9999899999999999
0,9775;0,955;0,75;0,0203;mushroom;0,77652;e3_en;0,07095;0,80009;4000;1000;0,9708700000000001;7;0,75;1,0;0,9999899999999999
0,98125;0,9625;0,75;0,015309999999999999;mushroom;0,755;em_en;0,05401;0,78701;4000;1000;0,9756100000000001;7;0,75;1,0;0,9999899999999999
0,99825;0,9975;0,75;0,00148;mushroom;0,74947;dedpul;0,006509999999999999;0,74947;4000;1000;0,9986700000000001;8;0,75;0,9990000000000001;0,99997
0,99825;0,9975;0,75;0,00148;mushroom;0,74947;random_dedpul;0,006509999999999999;0,74947;4000;1000;0,9986700000000001;8;0,75;0,9990000000000001;0,99997
0,99825;0,9975;0,75;0,00812;mushroom;0,8305;baseline_dedpul;0,03318;0,77533;4000;1000;0,9986700000000001;8;0,75;0,9990000000000001;0,99997
0,98425;0,9685;0,75;0,01025;mushroom;0,70125;e1_en;0,03323;0,76923;4000;1000;0,9794299999999999;8;0,75;1,0;0,9999899999999999
0,97175;0,9435;0,75;0,02266;mushroom;0,78265;e3_en;0,07624;0,8023399999999999;4000;1000;0,9637;8;0,75;1,0;0,9999899999999999
0,97925;0,9585;0,75;0,015390000000000001;mushroom;0,7490000000000001;em_en;0,05114;0,7830699999999999;4000;1000;0,97308;8;0,75;1,0;0,9999899999999999
0,9985;0,9976700000000001;0,75;0,0013800000000000002;mushroom;0,74921;dedpul;0,013090000000000001;0,74921;4000;1000;0,9986700000000001;9;0,75;0,9993299999999999;0,99982
0,9985;0,9976700000000001;0,75;0,0013800000000000002;mushroom;0,74921;random_dedpul;0,013090000000000001;0,74921;4000;1000;0,9986700000000001;9;0,75;0,9993299999999999;0,99982
0,9985;0,9976700000000001;0,75;0,00133;mushroom;0,8668899999999999;baseline_dedpul;0,00414;0,75064;4000;1000;0,9986700000000001;9;0,75;0,9993299999999999;0,99998
